Date,Team,rank,position,CumPts
2024-05-14,Brentford,16.0,16,39.0
2024-05-15,Brentford,16.0,16,39.0
2024-05-19,Brentford,16.0,16,39.0
2023-08-11,Everton,2.0,9,0.0
2023-08-12,Everton,16.0,16,0.0
2023-08-13,Everton,16.0,16,0.0
2023-08-14,Everton,15.0,15,0.0
2023-08-18,Everton,15.0,15,0.0
2023-08-19,Everton,15.0,15,0.0
2023-08-20,Everton,20.0,20,0.0
2023-08-21,Everton,20.0,20,0.0
2023-08-25,Everton,19.0,19,0.0
2023-08-26,Everton,20.0,20,0.0
2023-08-27,Everton,20.0,20,0.0
2023-09-01,Everton,19.0,19,0.0
2023-09-02,Everton,18.0,18,1.0
2023-09-03,Everton,18.0,18,1.0
2023-09-16,Everton,18.0,18,1.0
2023-09-17,Everton,18.0,18,1.0
2023-09-18,Everton,18.0,18,1.0
2023-09-23,Everton,15.0,15,4.0
2023-09-24,Everton,15.0,15,4.0
2023-09-30,Everton,16.0,16,4.0
2023-10-01,Everton,16.0,16,4.0
2023-10-02,Everton,16.0,16,4.0
2023-10-03,Everton,16.0,16,4.0
2023-10-07,Everton,15.0,15,7.0
2023-10-08,Everton,16.0,16,7.0
2023-10-21,Everton,16.0,16,7.0
2023-10-22,Everton,16.0,16,7.0
2023-10-23,Everton,16.0,16,7.0
2023-10-27,Everton,16.0,16,7.0
2023-10-28,Everton,16.0,16,7.0
2023-10-29,Everton,15.0,15,10.0
2023-11-04,Everton,15.0,15,11.0
2023-11-05,Everton,16.0,16,11.0
2023-11-06,Everton,16.0,16,11.0
2023-11-11,Everton,14.0,14,14.0
2023-11-12,Everton,14.0,14,14.0
2023-11-17,Everton,19.0,19,4.0
2023-11-25,Everton,19.0,19,4.0
2023-11-26,Everton,19.0,19,4.0
2023-11-27,Everton,19.0,19,4.0
2023-12-02,Everton,18.0,18,7.0
2023-12-03,Everton,18.0,18,7.0
2023-12-05,Everton,18.0,18,7.0
2023-12-06,Everton,18.0,18,7.0
2023-12-07,Everton,17.0,17,10.0
2023-12-09,Everton,17.0,17,10.0
2023-12-10,Everton,17.0,17,13.0
2023-12-15,Everton,17.0,17,13.0
2023-12-16,Everton,16.0,16,16.0
2023-12-17,Everton,16.0,16,16.0
2023-12-21,Everton,16.0,16,16.0
2023-12-22,Everton,16.0,16,16.0
2023-12-23,Everton,16.0,16,16.0
2023-12-24,Everton,16.0,16,16.0
2023-12-26,Everton,17.0,17,16.0
2023-12-27,Everton,17.0,17,16.0
2023-12-28,Everton,17.0,17,16.0
2023-12-30,Everton,17.0,17,16.0
2023-12-31,Everton,17.0,17,16.0
2024-01-01,Everton,17.0,17,16.0
2024-01-02,Everton,17.0,17,16.0
2024-01-12,Everton,17.0,17,16.0
2024-01-13,Everton,17.0,17,16.0
2024-01-14,Everton,17.0,17,17.0
2024-01-20,Everton,17.0,17,17.0
2024-01-21,Everton,17.0,17,17.0
2024-01-22,Everton,17.0,17,17.0
2024-01-30,Everton,18.0,18,18.0
2024-01-31,Everton,18.0,18,18.0
2024-02-01,Everton,18.0,18,18.0
2024-02-03,Everton,18.0,18,19.0
2024-02-04,Everton,18.0,18,19.0
2024-02-05,Everton,18.0,18,19.0
2024-02-10,Everton,18.0,18,19.0
2024-02-11,Everton,18.0,18,19.0
2024-02-12,Everton,18.0,18,19.0
2024-02-17,Everton,18.0,18,19.0
2024-02-18,Everton,18.0,18,19.0
2024-02-19,Everton,17.0,17,20.0
2024-02-20,Everton,17.0,17,20.0
2024-02-21,Everton,17.0,17,20.0
2024-02-24,Everton,17.0,17,21.0
2024-02-25,Everton,17.0,17,21.0
2024-02-26,Everton,15.0,15,25.0
2024-03-02,Everton,16.0,16,25.0
2024-03-03,Everton,16.0,16,25.0
2024-03-04,Everton,16.0,16,25.0
2024-03-09,Everton,16.0,16,25.0
2024-03-10,Everton,16.0,16,25.0
2024-03-11,Everton,16.0,16,25.0
2024-03-13,Everton,16.0,16,25.0
2024-03-16,Everton,16.0,16,25.0
2024-03-17,Everton,16.0,16,25.0
2024-03-18,Everton,16.0,16,25.0
2024-03-30,Everton,16.0,16,25.0
2024-03-31,Everton,16.0,16,25.0
2024-04-02,Everton,16.0,16,26.0
2024-04-03,Everton,16.0,16,26.0
2024-04-04,Everton,16.0,16,26.0
2024-04-06,Everton,15.0,15,29.0
2024-04-07,Everton,15.0,15,29.0
2024-04-08,Everton,16.0,16,27.0
2024-04-13,Everton,16.0,16,27.0
2024-04-14,Everton,16.0,16,27.0
2024-04-15,Everton,16.0,16,27.0
2024-04-20,Everton,16.0,16,27.0
2024-04-21,Everton,16.0,16,30.0
2024-04-23,Everton,16.0,16,30.0
2024-04-24,Everton,16.0,16,33.0
2024-04-25,Everton,16.0,16,33.0
2024-04-27,Everton,15.0,15,36.0
2024-04-28,Everton,15.0,15,36.0
2024-05-02,Everton,15.0,15,36.0
2024-05-03,Everton,15.0,15,37.0
2024-05-04,Everton,15.0,15,37.0
2024-05-05,Everton,15.0,15,37.0
2024-05-06,Everton,15.0,15,37.0
2024-05-11,Everton,15.0,15,40.0
2024-05-12,Everton,15.0,15,40.0
2024-05-13,Everton,15.0,15,40.0
2024-05-14,Everton,15.0,15,40.0
2024-05-15,Everton,15.0,15,40.0
2024-05-19,Everton,15.0,15,40.0
2023-08-11,Wolves,2.0,19,0.0
2023-08-12,Wolves,9.0,14,0.0
2023-08-13,Wolves,13.0,14,0.0
2023-08-14,Wolves,15.0,17,0.0
2023-08-18,Wolves,15.0,16,0.0
2023-08-19,Wolves,19.0,20,0.0
2023-08-20,Wolves,19.0,19,0.0
2023-08-21,Wolves,19.0,19,0.0
2023-08-25,Wolves,18.0,18,0.0
2023-08-26,Wolves,15.0,15,3.0
2023-08-27,Wolves,15.0,15,3.0
2023-09-01,Wolves,15.0,15,3.0
2023-09-02,Wolves,15.0,15,3.0
2023-09-03,Wolves,15.0,15,3.0
2023-09-16,Wolves,15.0,15,3.0
2023-09-17,Wolves,16.0,16,3.0
2023-09-18,Wolves,16.0,16,3.0
2023-09-23,Wolves,16.0,16,4.0
2023-09-24,Wolves,16.0,16,4.0
2023-09-30,Wolves,13.0,13,7.0
2023-10-01,Wolves,14.0,14,7.0
2023-10-02,Wolves,15.0,15,7.0
2023-10-03,Wolves,15.0,15,7.0
2023-10-07,Wolves,16.0,16,7.0
2023-10-08,Wolves,14.0,14,8.0
2023-10-21,Wolves,12.0,12,11.0
2023-10-22,Wolves,12.0,12,11.0
2023-10-23,Wolves,12.0,12,11.0
2023-10-27,Wolves,12.0,12,11.0
2023-10-28,Wolves,12.0,12,12.0
2023-10-29,Wolves,12.0,12,12.0
2023-11-04,Wolves,13.0,13,12.0
2023-11-05,Wolves,14.0,14,12.0
2023-11-06,Wolves,14.0,14,12.0
2023-11-11,Wolves,11.0,11,15.0
2023-11-12,Wolves,12.0,12,15.0
2023-11-17,Wolves,12.0,12,15.0
2023-11-25,Wolves,12.0,12,15.0
2023-11-26,Wolves,12.0,12,15.0
2023-11-27,Wolves,12.0,12,15.0
2023-12-02,Wolves,13.0,13,15.0
2023-12-03,Wolves,13.0,13,15.0
2023-12-05,Wolves,12.0,12,18.0
2023-12-06,Wolves,13.0,13,18.0
2023-12-07,Wolves,13.0,13,18.0
2023-12-09,Wolves,12.0,12,19.0
2023-12-10,Wolves,13.0,13,19.0
2023-12-15,Wolves,13.0,13,19.0
2023-12-16,Wolves,13.0,13,19.0
2023-12-17,Wolves,13.0,13,19.0
2023-12-21,Wolves,13.0,13,19.0
2023-12-22,Wolves,13.0,13,19.0
2023-12-23,Wolves,14.0,14,19.0
2023-12-24,Wolves,11.0,11,22.0
2023-12-26,Wolves,12.0,12,22.0
2023-12-27,Wolves,11.0,11,25.0
2023-12-28,Wolves,11.0,11,25.0
2023-12-30,Wolves,11.0,11,28.0
2023-12-31,Wolves,11.0,11,28.0
2024-01-01,Wolves,11.0,11,28.0
2024-01-02,Wolves,11.0,11,28.0
2024-01-12,Wolves,11.0,11,28.0
2024-01-13,Wolves,11.0,11,28.0
2024-01-14,Wolves,11.0,11,28.0
2024-01-20,Wolves,11.0,11,28.0
2024-01-21,Wolves,11.0,11,28.0
2024-01-22,Wolves,11.0,11,29.0
2024-01-30,Wolves,11.0,11,29.0
2024-01-31,Wolves,11.0,11,29.0
2024-02-01,Wolves,11.0,11,29.0
2024-02-03,Wolves,11.0,11,29.0
2024-02-04,Wolves,10.0,10,32.0
2024-02-05,Wolves,10.0,10,32.0
2024-02-10,Wolves,10.0,10,32.0
2024-02-11,Wolves,10.0,10,32.0
2024-02-12,Wolves,11.0,11,32.0
2024-02-17,Wolves,11.0,11,35.0
2024-02-18,Wolves,11.0,11,35.0
2024-02-19,Wolves,11.0,11,35.0
2024-02-20,Wolves,11.0,11,35.0
2024-02-21,Wolves,11.0,11,35.0
2024-02-24,Wolves,11.0,11,35.0
2024-02-25,Wolves,8.0,8,38.0
2024-02-26,Wolves,9.0,9,38.0
2024-03-02,Wolves,10.0,10,38.0
2024-03-03,Wolves,10.0,10,38.0
2024-03-04,Wolves,10.0,10,38.0
2024-03-09,Wolves,8.0,8,41.0
2024-03-10,Wolves,9.0,9,41.0
2024-03-11,Wolves,9.0,9,41.0
2024-03-13,Wolves,9.0,9,41.0
2024-03-16,Wolves,9.0,9,41.0
2024-03-17,Wolves,9.0,9,41.0
2024-03-18,Wolves,9.0,9,41.0
2024-03-30,Wolves,10.0,10,41.0
2024-03-31,Wolves,10.0,10,41.0
2024-04-02,Wolves,10.0,10,42.0
2024-04-03,Wolves,10.0,10,42.0
2024-04-04,Wolves,11.0,11,42.0
2024-04-06,Wolves,11.0,11,42.0
2024-04-07,Wolves,11.0,11,42.0
2024-04-08,Wolves,11.0,11,42.0
2024-04-13,Wolves,11.0,11,43.0
2024-04-14,Wolves,11.0,11,43.0
2024-04-15,Wolves,11.0,11,43.0
2024-04-20,Wolves,11.0,11,43.0
2024-04-21,Wolves,11.0,11,43.0
2024-04-23,Wolves,11.0,11,43.0
2024-04-24,Wolves,12.0,12,43.0
2024-04-25,Wolves,12.0,12,43.0
2024-04-27,Wolves,10.0,10,46.0
2024-04-28,Wolves,11.0,11,46.0
2024-05-02,Wolves,11.0,11,46.0
2024-05-03,Wolves,11.0,11,46.0
2024-05-04,Wolves,11.0,11,46.0
2024-05-05,Wolves,12.0,12,46.0
2024-05-06,Wolves,12.0,12,46.0
2024-05-11,Wolves,13.0,13,46.0
2024-05-12,Wolves,13.0,13,46.0
2024-05-13,Wolves,13.0,13,46.0
2024-05-14,Wolves,13.0,13,46.0
2024-05-15,Wolves,13.0,13,46.0
2024-05-19,Wolves,14.0,14,46.0
2023-08-11,Fulham,2.0,10,0.0
2023-08-12,Fulham,5.0,6,3.0
2023-08-13,Fulham,5.0,6,3.0
2023-08-14,Fulham,5.0,6,3.0
2023-08-18,Fulham,5.0,6,3.0
2023-08-19,Fulham,11.0,11,3.0
2023-08-20,Fulham,13.0,13,3.0
2023-08-21,Fulham,13.0,13,3.0
2023-08-25,Fulham,14.0,14,3.0
2023-08-26,Fulham,11.0,11,4.0
2023-08-27,Fulham,12.0,12,4.0
2023-09-01,Fulham,12.0,12,4.0
2023-09-02,Fulham,13.0,13,4.0
2023-09-03,Fulham,13.0,13,4.0
2023-09-16,Fulham,9.0,9,7.0
2023-09-17,Fulham,9.0,9,7.0
2023-09-18,Fulham,10.0,10,7.0
2023-09-23,Fulham,10.0,10,8.0
2023-09-24,Fulham,11.0,11,8.0
2023-09-30,Fulham,11.0,11,8.0
2023-10-01,Fulham,12.0,12,8.0
2023-10-02,Fulham,13.0,13,8.0
2023-10-03,Fulham,13.0,13,8.0
2023-10-07,Fulham,12.0,12,11.0
2023-10-08,Fulham,12.0,12,11.0
2023-10-21,Fulham,13.0,13,11.0
2023-10-22,Fulham,13.0,13,11.0
2023-10-23,Fulham,13.0,13,11.0
2023-10-27,Fulham,13.0,13,11.0
2023-10-28,Fulham,14.0,14,11.0
2023-10-29,Fulham,14.0,14,12.0
2023-11-04,Fulham,14.0,14,12.0
2023-11-05,Fulham,15.0,15,12.0
2023-11-06,Fulham,15.0,15,12.0
2023-11-11,Fulham,16.0,16,12.0
2023-11-12,Fulham,16.0,16,12.0
2023-11-17,Fulham,15.0,15,12.0
2023-11-25,Fulham,15.0,15,12.0
2023-11-26,Fulham,15.0,15,12.0
2023-11-27,Fulham,14.0,14,15.0
2023-12-02,Fulham,14.0,14,15.0
2023-12-03,Fulham,14.0,14,15.0
2023-12-05,Fulham,14.0,14,15.0
2023-12-06,Fulham,12.0,12,18.0
2023-12-07,Fulham,12.0,12,18.0
2023-12-09,Fulham,14.0,14,18.0
2023-12-10,Fulham,10.0,10,21.0
2023-12-15,Fulham,10.0,10,21.0
2023-12-16,Fulham,11.0,11,21.0
2023-12-17,Fulham,11.0,11,21.0
2023-12-21,Fulham,11.0,11,21.0
2023-12-22,Fulham,11.0,11,21.0
2023-12-23,Fulham,12.0,12,21.0
2023-12-24,Fulham,13.0,13,21.0
2023-12-26,Fulham,13.0,13,21.0
2023-12-27,Fulham,13.0,13,21.0
2023-12-28,Fulham,13.0,13,21.0
2023-12-30,Fulham,14.0,14,21.0
2023-12-31,Fulham,13.0,13,24.0
2024-01-01,Fulham,13.0,13,24.0
2024-01-02,Fulham,13.0,13,24.0
2024-01-12,Fulham,13.0,13,24.0
2024-01-13,Fulham,13.0,13,24.0
2024-01-14,Fulham,13.0,13,24.0
2024-01-20,Fulham,13.0,13,24.0
2024-01-21,Fulham,13.0,13,24.0
2024-01-22,Fulham,13.0,13,24.0
2024-01-30,Fulham,12.0,12,25.0
2024-01-31,Fulham,12.0,12,25.0
2024-02-01,Fulham,13.0,13,25.0
2024-02-03,Fulham,12.0,12,26.0
2024-02-04,Fulham,13.0,13,26.0
2024-02-05,Fulham,13.0,13,26.0
2024-02-10,Fulham,12.0,12,29.0
2024-02-11,Fulham,12.0,12,29.0
2024-02-12,Fulham,12.0,12,29.0
2024-02-17,Fulham,12.0,12,29.0
2024-02-18,Fulham,12.0,12,29.0
2024-02-19,Fulham,12.0,12,29.0
2024-02-20,Fulham,12.0,12,29.0
2024-02-21,Fulham,12.0,12,29.0
2024-02-24,Fulham,12.0,12,32.0
2024-02-25,Fulham,12.0,12,32.0
2024-02-26,Fulham,12.0,12,32.0
2024-03-02,Fulham,12.0,12,35.0
2024-03-03,Fulham,12.0,12,35.0
2024-03-04,Fulham,12.0,12,35.0
2024-03-09,Fulham,12.0,12,35.0
2024-03-10,Fulham,12.0,12,35.0
2024-03-11,Fulham,12.0,12,35.0
2024-03-13,Fulham,12.0,12,35.0
2024-03-16,Fulham,12.0,12,38.0
2024-03-17,Fulham,12.0,12,38.0
2024-03-18,Fulham,12.0,12,38.0
2024-03-30,Fulham,12.0,12,39.0
2024-03-31,Fulham,12.0,12,39.0
2024-04-02,Fulham,13.0,13,39.0
2024-04-03,Fulham,13.0,13,39.0
2024-04-04,Fulham,13.0,13,39.0
2024-04-06,Fulham,13.0,13,39.0
2024-04-07,Fulham,13.0,13,39.0
2024-04-08,Fulham,13.0,13,39.0
2024-04-13,Fulham,13.0,13,39.0
2024-04-14,Fulham,12.0,12,42.0
2024-04-15,Fulham,12.0,12,42.0
2024-04-20,Fulham,12.0,12,42.0
2024-04-21,Fulham,12.0,12,42.0
2024-04-23,Fulham,12.0,12,42.0
2024-04-24,Fulham,13.0,13,42.0
2024-04-25,Fulham,13.0,13,42.0
2024-04-27,Fulham,13.0,13,43.0
2024-04-28,Fulham,13.0,13,43.0
2024-05-02,Fulham,13.0,13,43.0
2024-05-03,Fulham,13.0,13,43.0
2024-05-04,Fulham,12.0,12,44.0
2024-05-05,Fulham,13.0,13,44.0
2024-05-06,Fulham,13.0,13,44.0
2024-05-11,Fulham,14.0,14,44.0
2024-05-12,Fulham,14.0,14,44.0
2024-05-13,Fulham,14.0,14,44.0
2024-05-14,Fulham,14.0,14,44.0
2024-05-15,Fulham,14.0,14,44.0
2024-05-19,Fulham,13.0,13,47.0
2023-08-11,Bournemouth,2.0,4,0.0
2023-08-12,Bournemouth,7.0,7,1.0
2023-08-13,Bournemouth,9.0,9,1.0
2023-08-14,Bournemouth,10.0,10,1.0
2023-08-18,Bournemouth,11.0,11,1.0
2023-08-19,Bournemouth,14.0,14,1.0
2023-08-20,Bournemouth,14.0,14,1.0
2023-08-21,Bournemouth,14.0,14,1.0
2023-08-25,Bournemouth,15.0,15,1.0
2023-08-26,Bournemouth,16.0,16,1.0
2023-08-27,Bournemouth,16.0,16,1.0
2023-09-01,Bournemouth,16.0,16,1.0
2023-09-02,Bournemouth,16.0,16,2.0
2023-09-03,Bournemouth,16.0,16,2.0
2023-09-16,Bournemouth,16.0,16,2.0
2023-09-17,Bournemouth,15.0,15,3.0
2023-09-18,Bournemouth,15.0,15,3.0
2023-09-23,Bournemouth,17.0,17,3.0
2023-09-24,Bournemouth,17.0,17,3.0
2023-09-30,Bournemouth,18.0,18,3.0
2023-10-01,Bournemouth,18.0,18,3.0
2023-10-02,Bournemouth,18.0,18,3.0
2023-10-03,Bournemouth,19.0,19,3.0
2023-10-07,Bournemouth,19.0,19,3.0
2023-10-08,Bournemouth,19.0,19,3.0
2023-10-21,Bournemouth,19.0,19,3.0
2023-10-22,Bournemouth,19.0,19,3.0
2023-10-23,Bournemouth,19.0,19,3.0
2023-10-27,Bournemouth,19.0,19,3.0
2023-10-28,Bournemouth,17.0,17,6.0
2023-10-29,Bournemouth,17.0,17,6.0
2023-11-04,Bournemouth,17.0,17,6.0
2023-11-05,Bournemouth,18.0,18,6.0
2023-11-06,Bournemouth,18.0,18,6.0
2023-11-11,Bournemouth,17.0,17,9.0
2023-11-12,Bournemouth,17.0,17,9.0
2023-11-17,Bournemouth,16.0,16,9.0
2023-11-25,Bournemouth,16.0,16,12.0
2023-11-26,Bournemouth,16.0,16,12.0
2023-11-27,Bournemouth,16.0,16,12.0
2023-12-02,Bournemouth,16.0,16,12.0
2023-12-03,Bournemouth,16.0,16,13.0
2023-12-05,Bournemouth,16.0,16,13.0
2023-12-06,Bournemouth,15.0,15,16.0
2023-12-07,Bournemouth,15.0,15,16.0
2023-12-09,Bournemouth,13.0,13,19.0
2023-12-10,Bournemouth,14.0,14,19.0
2023-12-15,Bournemouth,14.0,14,19.0
2023-12-16,Bournemouth,14.0,14,19.0
2023-12-17,Bournemouth,14.0,14,19.0
2023-12-21,Bournemouth,14.0,14,19.0
2023-12-22,Bournemouth,14.0,14,19.0
2023-12-23,Bournemouth,11.0,11,22.0
2023-12-24,Bournemouth,12.0,12,22.0
2023-12-26,Bournemouth,10.0,10,25.0
2023-12-27,Bournemouth,12.0,12,25.0
2023-12-28,Bournemouth,12.0,12,25.0
2023-12-30,Bournemouth,12.0,12,25.0
2023-12-31,Bournemouth,12.0,12,25.0
2024-01-01,Bournemouth,12.0,12,25.0
2024-01-02,Bournemouth,12.0,12,25.0
2024-01-12,Bournemouth,12.0,12,25.0
2024-01-13,Bournemouth,12.0,12,25.0
2024-01-14,Bournemouth,12.0,12,25.0
2024-01-20,Bournemouth,12.0,12,25.0
2024-01-21,Bournemouth,12.0,12,25.0
2024-01-22,Bournemouth,12.0,12,25.0
2024-01-30,Bournemouth,13.0,13,25.0
2024-01-31,Bournemouth,13.0,13,25.0
2024-02-01,Bournemouth,12.0,12,26.0
2024-02-03,Bournemouth,13.0,13,26.0
2024-02-04,Bournemouth,12.0,12,27.0
2024-02-05,Bournemouth,12.0,12,27.0
2024-02-10,Bournemouth,13.0,13,27.0
2024-02-11,Bournemouth,13.0,13,27.0
2024-02-12,Bournemouth,13.0,13,27.0
2024-02-17,Bournemouth,13.0,13,28.0
2024-02-18,Bournemouth,13.0,13,28.0
2024-02-19,Bournemouth,13.0,13,28.0
2024-02-20,Bournemouth,13.0,13,28.0
2024-02-21,Bournemouth,13.0,13,28.0
2024-02-24,Bournemouth,14.0,14,28.0
2024-02-25,Bournemouth,14.0,14,28.0
2024-02-26,Bournemouth,14.0,14,28.0
2024-03-02,Bournemouth,13.0,13,28.0
2024-03-03,Bournemouth,13.0,13,31.0
2024-03-04,Bournemouth,13.0,13,31.0
2024-03-09,Bournemouth,13.0,13,32.0
2024-03-10,Bournemouth,13.0,13,32.0
2024-03-11,Bournemouth,13.0,13,32.0
2024-03-13,Bournemouth,13.0,13,35.0
2024-03-16,Bournemouth,13.0,13,35.0
2024-03-17,Bournemouth,13.0,13,35.0
2024-03-18,Bournemouth,13.0,13,35.0
2024-03-30,Bournemouth,13.0,13,38.0
2024-03-31,Bournemouth,13.0,13,38.0
2024-04-02,Bournemouth,11.0,11,41.0
2024-04-03,Bournemouth,11.0,11,41.0
2024-04-04,Bournemouth,12.0,12,41.0
2024-04-06,Bournemouth,12.0,12,41.0
2024-04-07,Bournemouth,12.0,12,41.0
2024-04-08,Bournemouth,12.0,12,41.0
2024-04-13,Bournemouth,12.0,12,42.0
2024-04-14,Bournemouth,13.0,13,42.0
2024-04-15,Bournemouth,13.0,13,42.0
2024-04-20,Bournemouth,13.0,13,42.0
2024-04-21,Bournemouth,13.0,13,42.0
2024-04-23,Bournemouth,13.0,13,42.0
2024-04-24,Bournemouth,10.0,10,45.0
2024-04-25,Bournemouth,10.0,10,45.0
2024-04-27,Bournemouth,11.0,11,45.0
2024-04-28,Bournemouth,10.0,10,48.0
2024-05-02,Bournemouth,10.0,10,48.0
2024-05-03,Bournemouth,10.0,10,48.0
2024-05-04,Bournemouth,10.0,10,48.0
2024-05-05,Bournemouth,10.0,10,48.0
2024-05-06,Bournemouth,10.0,10,48.0
2024-05-11,Bournemouth,11.0,11,48.0
2024-05-12,Bournemouth,11.0,11,48.0
2024-05-13,Bournemouth,11.0,11,48.0
2024-05-14,Bournemouth,11.0,11,48.0
2024-05-15,Bournemouth,11.0,11,48.0
2024-05-19,Bournemouth,12.0,12,48.0
2023-08-11,Brighton,2.0,6,0.0
2023-08-12,Brighton,2.0,2,3.0
2023-08-13,Brighton,2.0,2,3.0
2023-08-14,Brighton,2.0,2,3.0
2023-08-18,Brighton,2.0,2,3.0
2023-08-19,Brighton,1.0,1,6.0
2023-08-20,Brighton,1.0,1,6.0
2023-08-21,Brighton,1.0,1,6.0
2023-08-25,Brighton,1.0,1,6.0
2023-08-26,Brighton,4.0,4,6.0
2023-08-27,Brighton,6.0,6,6.0
2023-09-01,Brighton,6.0,6,6.0
2023-09-02,Brighton,4.0,4,9.0
2023-09-03,Brighton,6.0,6,9.0
2023-09-16,Brighton,4.0,4,12.0
2023-09-17,Brighton,5.0,5,12.0
2023-09-18,Brighton,5.0,5,12.0
2023-09-23,Brighton,5.0,5,12.0
2023-09-24,Brighton,3.0,3,15.0
2023-09-30,Brighton,6.0,6,15.0
2023-10-01,Brighton,6.0,6,15.0
2023-10-02,Brighton,6.0,6,15.0
2023-10-03,Brighton,6.0,6,15.0
2023-10-07,Brighton,6.0,6,15.0
2023-10-08,Brighton,6.0,6,16.0
2023-10-21,Brighton,7.0,7,16.0
2023-10-22,Brighton,7.0,7,16.0
2023-10-23,Brighton,7.0,7,16.0
2023-10-27,Brighton,7.0,7,16.0
2023-10-28,Brighton,7.0,7,16.0
2023-10-29,Brighton,7.0,7,17.0
2023-11-04,Brighton,7.0,7,18.0
2023-11-05,Brighton,7.0,7,18.0
2023-11-06,Brighton,7.0,7,18.0
2023-11-11,Brighton,8.0,8,18.0
2023-11-12,Brighton,8.0,8,19.0
2023-11-17,Brighton,8.0,8,19.0
2023-11-25,Brighton,7.0,7,22.0
2023-11-26,Brighton,8.0,8,22.0
2023-11-27,Brighton,8.0,8,22.0
2023-12-02,Brighton,8.0,8,22.0
2023-12-03,Brighton,8.0,8,22.0
2023-12-05,Brighton,8.0,8,22.0
2023-12-06,Brighton,8.0,8,25.0
2023-12-07,Brighton,8.0,8,25.0
2023-12-09,Brighton,8.0,8,26.0
2023-12-10,Brighton,8.0,8,26.0
2023-12-15,Brighton,8.0,8,26.0
2023-12-16,Brighton,8.0,8,26.0
2023-12-17,Brighton,9.0,9,26.0
2023-12-21,Brighton,8.0,8,27.0
2023-12-22,Brighton,8.0,8,27.0
2023-12-23,Brighton,9.0,9,27.0
2023-12-24,Brighton,9.0,9,27.0
2023-12-26,Brighton,9.0,9,27.0
2023-12-27,Brighton,9.0,9,27.0
2023-12-28,Brighton,8.0,8,30.0
2023-12-30,Brighton,8.0,8,30.0
2023-12-31,Brighton,8.0,8,30.0
2024-01-01,Brighton,8.0,8,30.0
2024-01-02,Brighton,7.0,7,31.0
2024-01-12,Brighton,7.0,7,31.0
2024-01-13,Brighton,7.0,7,31.0
2024-01-14,Brighton,8.0,8,31.0
2024-01-20,Brighton,8.0,8,31.0
2024-01-21,Brighton,8.0,8,31.0
2024-01-22,Brighton,7.0,7,32.0
2024-01-30,Brighton,8.0,8,32.0
2024-01-31,Brighton,8.0,8,32.0
2024-02-01,Brighton,9.0,9,32.0
2024-02-03,Brighton,7.0,7,35.0
2024-02-04,Brighton,8.0,8,35.0
2024-02-05,Brighton,8.0,8,35.0
2024-02-10,Brighton,9.0,9,35.0
2024-02-11,Brighton,9.0,9,35.0
2024-02-12,Brighton,9.0,9,35.0
2024-02-17,Brighton,9.0,9,35.0
2024-02-18,Brighton,7.0,7,38.0
2024-02-19,Brighton,7.0,7,38.0
2024-02-20,Brighton,7.0,7,38.0
2024-02-21,Brighton,7.0,7,38.0
2024-02-24,Brighton,7.0,7,39.0
2024-02-25,Brighton,7.0,7,39.0
2024-02-26,Brighton,7.0,7,39.0
2024-03-02,Brighton,9.0,9,39.0
2024-03-03,Brighton,9.0,9,39.0
2024-03-04,Brighton,9.0,9,39.0
2024-03-09,Brighton,10.0,10,39.0
2024-03-10,Brighton,8.0,8,42.0
2024-03-11,Brighton,8.0,8,42.0
2024-03-13,Brighton,8.0,8,42.0
2024-03-16,Brighton,8.0,8,42.0
2024-03-17,Brighton,8.0,8,42.0
2024-03-18,Brighton,8.0,8,42.0
2024-03-30,Brighton,9.0,9,42.0
2024-03-31,Brighton,9.0,9,42.0
2024-04-02,Brighton,9.0,9,42.0
2024-04-03,Brighton,9.0,9,43.0
2024-04-04,Brighton,9.0,9,43.0
2024-04-06,Brighton,10.0,10,43.0
2024-04-07,Brighton,10.0,10,43.0
2024-04-08,Brighton,10.0,10,43.0
2024-04-13,Brighton,10.0,10,44.0
2024-04-14,Brighton,10.0,10,44.0
2024-04-15,Brighton,10.0,10,44.0
2024-04-20,Brighton,10.0,10,44.0
2024-04-21,Brighton,10.0,10,44.0
2024-04-23,Brighton,10.0,10,44.0
2024-04-24,Brighton,11.0,11,44.0
2024-04-25,Brighton,11.0,11,44.0
2024-04-27,Brighton,12.0,12,44.0
2024-04-28,Brighton,12.0,12,44.0
2024-05-02,Brighton,12.0,12,44.0
2024-05-03,Brighton,12.0,12,44.0
2024-05-04,Brighton,13.0,13,44.0
2024-05-05,Brighton,11.0,11,47.0
2024-05-06,Brighton,11.0,11,47.0
2024-05-11,Brighton,10.0,10,48.0
2024-05-12,Brighton,10.0,10,48.0
2024-05-13,Brighton,10.0,10,48.0
2024-05-14,Brighton,10.0,10,48.0
2024-05-15,Brighton,10.0,10,48.0
2024-05-19,Brighton,11.0,11,48.0
2023-08-11,Crystal Palace,2.0,8,0.0
2023-08-12,Crystal Palace,5.0,5,3.0
2023-08-13,Crystal Palace,5.0,5,3.0
2023-08-14,Crystal Palace,5.0,5,3.0
2023-08-18,Crystal Palace,5.0,5,3.0
2023-08-19,Crystal Palace,8.0,8,3.0
2023-08-20,Crystal Palace,9.0,9,3.0
2023-08-21,Crystal Palace,11.0,11,3.0
2023-08-25,Crystal Palace,12.0,12,3.0
2023-08-26,Crystal Palace,10.0,10,4.0
