date,player_team,value,rank,player,team
2025-08-23,mohammedkudus_tottenham,2.0,2.0,Mohammed Kudus,Tottenham
2025-08-23,riccardocalafiori_arsenal,2.0,3.0,Riccardo Calafiori,Arsenal
2025-08-23,alexismacallister_liverpool,1.0,4.0,Alexis Mac Allister,Liverpool
2025-08-23,antoinesemenyo_bournemouth,1.0,5.0,Antoine Semenyo,Bournemouth
2025-08-23,chemsdinetalbi_sunderland,1.0,6.0,Chemsdine Talbi,Sunderland
2025-08-23,davidbrooks_bournemouth,1.0,7.0,David Brooks,Bournemouth
2025-08-23,declanrice_arsenal,1.0,8.0,Declan Rice,Arsenal
2025-08-23,elhadjimalickdiouf_westham,1.0,9.0,El Hadji Malick Diouf,West Ham
2025-08-23,elliotanderson_notthamforest,1.0,10.0,Elliot Anderson,Nott'ham Forest
2025-08-23,estevaowillian_chelsea,1.0,11.0,Estevao Willian,Chelsea
2025-08-23,hamedjuniortraore_bournemouth,1.0,12.0,Hamed Junior Traore,Bournemouth
2025-08-23,hugoekitike_liverpool,1.0,13.0,Hugo Ekitike,Liverpool
2025-08-23,jaidonanthony_burnley,1.0,14.0,Jaidon Anthony,Burnley
2025-08-23,joshcullen_burnley,1.0,15.0,Josh Cullen,Burnley
2025-08-23,jurrientimber_arsenal,1.0,16.0,Jurrien Timber,Arsenal
2025-08-23,marccucurella_chelsea,1.0,17.0,Marc Cucurella,Chelsea
2025-08-23,morgangibbswhite_notthamforest,1.0,18.0,Morgan Gibbs-White,Nott'ham Forest
2025-08-23,omaralderete_sunderland,1.0,19.0,Omar Alderete,Sunderland
2025-08-23,oscarbobb_manchestercity,1.0,20.0,Oscar Bobb,Manchester City
2025-08-23,papematarsarr_tottenham,1.0,21.0,Pape Matar Sarr,Tottenham
2025-08-23,richarlison_tottenham,1.0,22.0,Richarlison,Tottenham
2025-08-23,ricolewis_manchestercity,1.0,23.0,Rico Lewis,Manchester City
2025-08-23,tijjanireijnders_manchestercity,1.0,24.0,Tijjani Reijnders,Manchester City
2025-08-23,wataruendo_liverpool,1.0,25.0,Wataru Endo,Liverpool
2025-08-23,alexiwobi_fulham,0.0,26.0,Alex Iwobi,Fulham
2025-08-23,antonstach_leedsunited,0.0,27.0,Anton Stach,Leeds United
2025-08-23,bernardosilva_manchestercity,0.0,28.0,Bernardo Silva,Manchester City
2025-08-23,boubacarkamara_astonvilla,0.0,29.0,Boubacar Kamara,Aston Villa
2025-08-23,brajangruda_brighton,0.0,30.0,Brajan Gruda,Brighton
2025-08-23,codygakpo_liverpool,0.0,31.0,Cody Gakpo,Liverpool
2025-08-23,cristianromero_tottenham,0.0,32.0,Cristian Romero,Tottenham
2025-08-23,crysenciosummerville_westham,0.0,33.0,Crysencio Summerville,West Ham
2025-08-23,danielmunoz_crystalpalace,0.0,34.0,Daniel Munoz,Crystal Palace
2025-08-23,danndoye_notthamforest,0.0,35.0,Dan Ndoye,Nott'ham Forest
2025-08-23,davidmollerwolfe_wolves,0.0,36.0,David Moller Wolfe,Wolves
2025-08-23,diogodalot_manchesterutd,0.0,37.0,Diogo Dalot,Manchester Utd
2025-08-23,eberechieze_arsenal,0.0,38.0,Eberechi Eze,Arsenal
2025-08-23,emibuendia_astonvilla,0.0,39.0,Emi Buendia,Aston Villa
2025-08-23,enzofernandez_chelsea,0.0,40.0,Enzo Fernandez,Chelsea
2025-08-23,erlinghaaland_manchestercity,0.0,41.0,Erling Haaland,Manchester City
2025-08-23,ferlopez_wolves,0.0,42.0,Fer Lopez,Wolves
2025-08-23,frankonyeka_brentford,0.0,43.0,Frank Onyeka,Brentford
2025-08-23,georginiorutter_brighton,0.0,44.0,Georginio Rutter,Brighton
2025-08-23,granitxhaka_sunderland,0.0,45.0,Granit Xhaka,Sunderland
2025-08-23,harrymaguire_manchesterutd,0.0,46.0,Harry Maguire,Manchester Utd
2025-08-23,ilimanndiaye_everton,0.0,47.0,Iliman Ndiaye,Everton
2025-08-23,jackgrealish_everton,0.0,48.0,Jack Grealish,Everton
2025-08-23,jacobbruunlarsen_burnley,0.0,49.0,Jacob Bruun Larsen,Burnley
2025-08-23,jacobmurphy_newcastleutd,0.0,50.0,Jacob Murphy,Newcastle Utd
2025-08-23,jamesgarner_everton,0.0,51.0,James Garner,Everton
2025-08-23,jeremydoku_manchestercity,0.0,52.0,Jeremy Doku,Manchester City
2025-08-23,jordanhenderson_brentford,0.0,53.0,Jordan Henderson,Brentford
2025-08-23,kaorumitoma_brighton,0.0,54.0,Kaoru Mitoma,Brighton
2025-08-23,kiernandewsburyhall_everton,0.0,55.0,Kiernan Dewsbury-Hall,Everton
2025-08-23,kristofferajer_brentford,0.0,56.0,Kristoffer Ajer,Brentford
2025-08-23,leandrotrossard_arsenal,0.0,57.0,Leandro Trossard,Arsenal
2025-08-23,lucasbergvall_tottenham,0.0,58.0,Lucas Bergvall,Tottenham
2025-08-23,lucasdigne_astonvilla,0.0,59.0,Lucas Digne,Aston Villa
2025-08-23,lylefoster_burnley,0.0,60.0,Lyle Foster,Burnley
2025-08-23,marcguehi_crystalpalace,0.0,61.0,Marc Guehi,Crystal Palace
2025-08-23,marcossenesi_bournemouth,0.0,62.0,Marcos Senesi,Bournemouth
2025-08-23,marshallmunetsi_wolves,0.0,63.0,Marshall Munetsi,Wolves
2025-08-23,martinodegaard_arsenal,0.0,64.0,Martin Odegaard,Arsenal
2025-08-23,matswieffer_brighton,0.0,65.0,Mats Wieffer,Brighton
2025-08-23,maxencelacroix_crystalpalace,0.0,66.0,Maxence Lacroix,Crystal Palace
2025-08-23,mohamedsalah_liverpool,0.0,67.0,Mohamed Salah,Liverpool
2025-08-23,morganrogers_astonvilla,0.0,68.0,Morgan Rogers,Aston Villa
2025-08-23,omarmarmoush_manchestercity,0.0,69.0,Omar Marmoush,Manchester City
2025-08-23,patrickdorgu_manchesterutd,0.0,70.0,Patrick Dorgu,Manchester Utd
2025-08-23,quilindschyhartman_burnley,0.0,71.0,Quilindschy Hartman,Burnley
2025-08-23,reecejames_chelsea,0.0,72.0,Reece James,Chelsea
2025-08-23,rodrigomuniz_fulham,0.0,73.0,Rodrigo Muniz,Fulham
2025-08-23,ryangravenberch_liverpool,0.0,74.0,Ryan Gravenberch,Liverpool
2025-08-23,sandrotonali_newcastleutd,0.0,75.0,Sandro Tonali,Newcastle Utd
2025-08-23,sasalukic_fulham,0.0,76.0,Sasa Lukic,Fulham
2025-08-23,seanlongstaff_leedsunited,0.0,77.0,Sean Longstaff,Leeds United
2025-08-23,valentinolivramento_newcastleutd,0.0,78.0,Valentino Livramento,Newcastle Utd
2025-08-23,xavisimons_tottenham,0.0,79.0,Xavi Simons,Tottenham
2025-08-23,yankubaminteh_brighton,0.0,80.0,Yankuba Minteh,Brighton
2025-08-23,yehoryarmoliuk_brentford,0.0,81.0,Yehor Yarmoliuk,Brentford
2025-08-24,jackgrealish_everton,2.0,1.0,Jack Grealish,Everton
2025-08-24,joaopedro_chelsea,2.0,2.0,Joao Pedro,Chelsea
2025-08-24,mohammedkudus_tottenham,2.0,3.0,Mohammed Kudus,Tottenham
2025-08-24,riccardocalafiori_arsenal,2.0,4.0,Riccardo Calafiori,Arsenal
2025-08-24,alexismacallister_liverpool,1.0,5.0,Alexis Mac Allister,Liverpool
2025-08-24,alexiwobi_fulham,1.0,6.0,Alex Iwobi,Fulham
2025-08-24,antoinesemenyo_bournemouth,1.0,7.0,Antoine Semenyo,Bournemouth
2025-08-24,chemsdinetalbi_sunderland,1.0,8.0,Chemsdine Talbi,Sunderland
2025-08-24,danielmunoz_crystalpalace,1.0,9.0,Daniel Munoz,Crystal Palace
2025-08-24,danndoye_notthamforest,1.0,10.0,Dan Ndoye,Nott'ham Forest
2025-08-24,davidbrooks_bournemouth,1.0,11.0,David Brooks,Bournemouth
2025-08-24,declanrice_arsenal,1.0,12.0,Declan Rice,Arsenal
2025-08-24,elhadjimalickdiouf_westham,1.0,13.0,El Hadji Malick Diouf,West Ham
2025-08-24,elliotanderson_notthamforest,1.0,14.0,Elliot Anderson,Nott'ham Forest
2025-08-24,estevaowillian_chelsea,1.0,15.0,Estevao Willian,Chelsea
2025-08-24,hamedjuniortraore_bournemouth,1.0,16.0,Hamed Junior Traore,Bournemouth
2025-08-24,hugoekitike_liverpool,1.0,17.0,Hugo Ekitike,Liverpool
2025-08-24,jaidonanthony_burnley,1.0,18.0,Jaidon Anthony,Burnley
2025-08-24,joshcullen_burnley,1.0,19.0,Josh Cullen,Burnley
2025-08-24,jurrientimber_arsenal,1.0,20.0,Jurrien Timber,Arsenal
2025-08-24,marccucurella_chelsea,1.0,21.0,Marc Cucurella,Chelsea
2025-08-24,morgangibbswhite_notthamforest,1.0,22.0,Morgan Gibbs-White,Nott'ham Forest
2025-08-24,omaralderete_sunderland,1.0,23.0,Omar Alderete,Sunderland
2025-08-24,oscarbobb_manchestercity,1.0,24.0,Oscar Bobb,Manchester City
2025-08-24,papematarsarr_tottenham,1.0,25.0,Pape Matar Sarr,Tottenham
2025-08-24,richarlison_tottenham,1.0,26.0,Richarlison,Tottenham
2025-08-24,ricolewis_manchestercity,1.0,27.0,Rico Lewis,Manchester City
2025-08-24,tijjanireijnders_manchestercity,1.0,28.0,Tijjani Reijnders,Manchester City
2025-08-24,wataruendo_liverpool,1.0,29.0,Wataru Endo,Liverpool
2025-08-24,antonstach_leedsunited,0.0,30.0,Anton Stach,Leeds United
2025-08-24,bernardosilva_manchestercity,0.0,31.0,Bernardo Silva,Manchester City
2025-08-24,boubacarkamara_astonvilla,0.0,32.0,Boubacar Kamara,Aston Villa
2025-08-24,brajangruda_brighton,0.0,33.0,Brajan Gruda,Brighton
2025-08-24,codygakpo_liverpool,0.0,34.0,Cody Gakpo,Liverpool
2025-08-24,cristianromero_tottenham,0.0,35.0,Cristian Romero,Tottenham
2025-08-24,crysenciosummerville_westham,0.0,36.0,Crysencio Summerville,West Ham
2025-08-24,davidmollerwolfe_wolves,0.0,37.0,David Moller Wolfe,Wolves
2025-08-24,diogodalot_manchesterutd,0.0,38.0,Diogo Dalot,Manchester Utd
2025-08-24,eberechieze_arsenal,0.0,39.0,Eberechi Eze,Arsenal
2025-08-24,emibuendia_astonvilla,0.0,40.0,Emi Buendia,Aston Villa
2025-08-24,enzofernandez_chelsea,0.0,41.0,Enzo Fernandez,Chelsea
2025-08-24,erlinghaaland_manchestercity,0.0,42.0,Erling Haaland,Manchester City
2025-08-24,ferlopez_wolves,0.0,43.0,Fer Lopez,Wolves
2025-08-24,frankonyeka_brentford,0.0,44.0,Frank Onyeka,Brentford
2025-08-24,georginiorutter_brighton,0.0,45.0,Georginio Rutter,Brighton
2025-08-24,granitxhaka_sunderland,0.0,46.0,Granit Xhaka,Sunderland
2025-08-24,harrymaguire_manchesterutd,0.0,47.0,Harry Maguire,Manchester Utd
2025-08-24,ilimanndiaye_everton,0.0,48.0,Iliman Ndiaye,Everton
2025-08-24,jacobbruunlarsen_burnley,0.0,49.0,Jacob Bruun Larsen,Burnley
2025-08-24,jacobmurphy_newcastleutd,0.0,50.0,Jacob Murphy,Newcastle Utd
2025-08-24,jamesgarner_everton,0.0,51.0,James Garner,Everton
2025-08-24,jeremydoku_manchestercity,0.0,52.0,Jeremy Doku,Manchester City
2025-08-24,jordanhenderson_brentford,0.0,53.0,Jordan Henderson,Brentford
2025-08-24,kaorumitoma_brighton,0.0,54.0,Kaoru Mitoma,Brighton
2025-08-24,kiernandewsburyhall_everton,0.0,55.0,Kiernan Dewsbury-Hall,Everton
2025-08-24,kristofferajer_brentford,0.0,56.0,Kristoffer Ajer,Brentford
2025-08-24,leandrotrossard_arsenal,0.0,57.0,Leandro Trossard,Arsenal
2025-08-24,lucasbergvall_tottenham,0.0,58.0,Lucas Bergvall,Tottenham
2025-08-24,lucasdigne_astonvilla,0.0,59.0,Lucas Digne,Aston Villa
2025-08-24,lylefoster_burnley,0.0,60.0,Lyle Foster,Burnley
2025-08-24,marcguehi_crystalpalace,0.0,61.0,Marc Guehi,Crystal Palace
2025-08-24,marcossenesi_bournemouth,0.0,62.0,Marcos Senesi,Bournemouth
2025-08-24,marshallmunetsi_wolves,0.0,63.0,Marshall Munetsi,Wolves
2025-08-24,martinodegaard_arsenal,0.0,64.0,Martin Odegaard,Arsenal
2025-08-24,matswieffer_brighton,0.0,65.0,Mats Wieffer,Brighton
2025-08-24,maxencelacroix_crystalpalace,0.0,66.0,Maxence Lacroix,Crystal Palace
2025-08-24,mohamedsalah_liverpool,0.0,67.0,Mohamed Salah,Liverpool
2025-08-24,morganrogers_astonvilla,0.0,68.0,Morgan Rogers,Aston Villa
2025-08-24,omarmarmoush_manchestercity,0.0,69.0,Omar Marmoush,Manchester City
2025-08-24,patrickdorgu_manchesterutd,0.0,70.0,Patrick Dorgu,Manchester Utd
2025-08-24,quilindschyhartman_burnley,0.0,71.0,Quilindschy Hartman,Burnley
2025-08-24,reecejames_chelsea,0.0,72.0,Reece James,Chelsea
2025-08-24,rodrigomuniz_fulham,0.0,73.0,Rodrigo Muniz,Fulham
2025-08-24,ryangravenberch_liverpool,0.0,74.0,Ryan Gravenberch,Liverpool
2025-08-24,sandrotonali_newcastleutd,0.0,75.0,Sandro Tonali,Newcastle Utd
2025-08-24,sasalukic_fulham,0.0,76.0,Sasa Lukic,Fulham
2025-08-24,seanlongstaff_leedsunited,0.0,77.0,Sean Longstaff,Leeds United
2025-08-24,valentinolivramento_newcastleutd,0.0,78.0,Valentino Livramento,Newcastle Utd
2025-08-24,xavisimons_tottenham,0.0,79.0,Xavi Simons,Tottenham
2025-08-24,yankubaminteh_brighton,0.0,80.0,Yankuba Minteh,Brighton
2025-08-24,yehoryarmoliuk_brentford,0.0,81.0,Yehor Yarmoliuk,Brentford
2025-08-25,codygakpo_liverpool,2.0,1.0,Cody Gakpo,Liverpool
2025-08-25,jackgrealish_everton,2.0,2.0,Jack Grealish,Everton
2025-08-25,joaopedro_chelsea,2.0,3.0,Joao Pedro,Chelsea
2025-08-25,mohammedkudus_tottenham,2.0,4.0,Mohammed Kudus,Tottenham
2025-08-25,riccardocalafiori_arsenal,2.0,5.0,Riccardo Calafiori,Arsenal
2025-08-25,alexismacallister_liverpool,1.0,6.0,Alexis Mac Allister,Liverpool
2025-08-25,alexiwobi_fulham,1.0,7.0,Alex Iwobi,Fulham
2025-08-25,antoinesemenyo_bournemouth,1.0,8.0,Antoine Semenyo,Bournemouth
2025-08-25,chemsdinetalbi_sunderland,1.0,9.0,Chemsdine Talbi,Sunderland
2025-08-25,danielmunoz_crystalpalace,1.0,10.0,Daniel Munoz,Crystal Palace
2025-08-25,danndoye_notthamforest,1.0,11.0,Dan Ndoye,Nott'ham Forest
2025-08-25,davidbrooks_bournemouth,1.0,12.0,David Brooks,Bournemouth
2025-08-25,declanrice_arsenal,1.0,13.0,Declan Rice,Arsenal
2025-08-25,elhadjimalickdiouf_westham,1.0,14.0,El Hadji Malick Diouf,West Ham
2025-08-25,elliotanderson_notthamforest,1.0,15.0,Elliot Anderson,Nott'ham Forest
2025-08-25,estevaowillian_chelsea,1.0,16.0,Estevao Willian,Chelsea
2025-08-25,hamedjuniortraore_bournemouth,1.0,17.0,Hamed Junior Traore,Bournemouth
2025-08-25,hugoekitike_liverpool,1.0,18.0,Hugo Ekitike,Liverpool
2025-08-25,jaidonanthony_burnley,1.0,19.0,Jaidon Anthony,Burnley
2025-08-25,joshcullen_burnley,1.0,20.0,Josh Cullen,Burnley
2025-08-25,jurrientimber_arsenal,1.0,21.0,Jurrien Timber,Arsenal
2025-08-25,marccucurella_chelsea,1.0,22.0,Marc Cucurella,Chelsea
2025-08-25,mohamedsalah_liverpool,1.0,23.0,Mohamed Salah,Liverpool
2025-08-25,morgangibbswhite_notthamforest,1.0,24.0,Morgan Gibbs-White,Nott'ham Forest
2025-08-25,omaralderete_sunderland,1.0,25.0,Omar Alderete,Sunderland
2025-08-25,oscarbobb_manchestercity,1.0,26.0,Oscar Bobb,Manchester City
2025-08-25,papematarsarr_tottenham,1.0,27.0,Pape Matar Sarr,Tottenham
2025-08-25,richarlison_tottenham,1.0,28.0,Richarlison,Tottenham
2025-08-25,ricolewis_manchestercity,1.0,29.0,Rico Lewis,Manchester City
2025-08-25,tijjanireijnders_manchestercity,1.0,30.0,Tijjani Reijnders,Manchester City
2025-08-25,valentinolivramento_newcastleutd,1.0,31.0,Valentino Livramento,Newcastle Utd
2025-08-25,wataruendo_liverpool,1.0,32.0,Wataru Endo,Liverpool
2025-08-25,antonstach_leedsunited,0.0,33.0,Anton Stach,Leeds United
2025-08-25,bernardosilva_manchestercity,0.0,34.0,Bernardo Silva,Manchester City
2025-08-25,boubacarkamara_astonvilla,0.0,35.0,Boubacar Kamara,Aston Villa
2025-08-25,brajangruda_brighton,0.0,36.0,Brajan Gruda,Brighton
2025-08-25,cristianromero_tottenham,0.0,37.0,Cristian Romero,Tottenham
2025-08-25,crysenciosummerville_westham,0.0,38.0,Crysencio Summerville,West Ham
2025-08-25,davidmollerwolfe_wolves,0.0,39.0,David Moller Wolfe,Wolves
2025-08-25,diogodalot_manchesterutd,0.0,40.0,Diogo Dalot,Manchester Utd
2025-08-25,eberechieze_arsenal,0.0,41.0,Eberechi Eze,Arsenal
2025-08-25,emibuendia_astonvilla,0.0,42.0,Emi Buendia,Aston Villa
2025-08-25,enzofernandez_chelsea,0.0,43.0,Enzo Fernandez,Chelsea
2025-08-25,erlinghaaland_manchestercity,0.0,44.0,Erling Haaland,Manchester City
2025-08-25,ferlopez_wolves,0.0,45.0,Fer Lopez,Wolves
2025-08-25,frankonyeka_brentford,0.0,46.0,Frank Onyeka,Brentford
2025-08-25,georginiorutter_brighton,0.0,47.0,Georginio Rutter,Brighton
2025-08-25,granitxhaka_sunderland,0.0,48.0,Granit Xhaka,Sunderland
2025-08-25,harrymaguire_manchesterutd,0.0,49.0,Harry Maguire,Manchester Utd
2025-08-25,ilimanndiaye_everton,0.0,50.0,Iliman Ndiaye,Everton
2025-08-25,jacobbruunlarsen_burnley,0.0,51.0,Jacob Bruun Larsen,Burnley
2025-08-25,jacobmurphy_newcastleutd,0.0,52.0,Jacob Murphy,Newcastle Utd
2025-08-25,jamesgarner_everton,0.0,53.0,James Garner,Everton
2025-08-25,jeremydoku_manchestercity,0.0,54.0,Jeremy Doku,Manchester City
2025-08-25,jordanhenderson_brentford,0.0,55.0,Jordan Henderson,Brentford
2025-08-25,kaorumitoma_brighton,0.0,56.0,Kaoru Mitoma,Brighton
2025-08-25,kiernandewsburyhall_everton,0.0,57.0,Kiernan Dewsbury-Hall,Everton
2025-08-25,kristofferajer_brentford,0.0,58.0,Kristoffer Ajer,Brentford
2025-08-25,leandrotrossard_arsenal,0.0,59.0,Leandro Trossard,Arsenal
2025-08-25,lucasbergvall_tottenham,0.0,60.0,Lucas Bergvall,Tottenham
2025-08-25,lucasdigne_astonvilla,0.0,61.0,Lucas Digne,Aston Villa
2025-08-25,lylefoster_burnley,0.0,62.0,Lyle Foster,Burnley
2025-08-25,marcguehi_crystalpalace,0.0,63.0,Marc Guehi,Crystal Palace
2025-08-25,marcossenesi_bournemouth,0.0,64.0,Marcos Senesi,Bournemouth
2025-08-25,marshallmunetsi_wolves,0.0,65.0,Marshall Munetsi,Wolves
2025-08-25,martinodegaard_arsenal,0.0,66.0,Martin Odegaard,Arsenal
2025-08-25,matswieffer_brighton,0.0,67.0,Mats Wieffer,Brighton
2025-08-25,maxencelacroix_crystalpalace,0.0,68.0,Maxence Lacroix,Crystal Palace
2025-08-25,morganrogers_astonvilla,0.0,69.0,Morgan Rogers,Aston Villa
2025-08-25,omarmarmoush_manchestercity,0.0,70.0,Omar Marmoush,Manchester City
2025-08-25,patrickdorgu_manchesterutd,0.0,71.0,Patrick Dorgu,Manchester Utd
2025-08-25,quilindschyhartman_burnley,0.0,72.0,Quilindschy Hartman,Burnley
2025-08-25,reecejames_chelsea,0.0,73.0,Reece James,Chelsea
2025-08-25,rodrigomuniz_fulham,0.0,74.0,Rodrigo Muniz,Fulham
2025-08-25,ryangravenberch_liverpool,0.0,75.0,Ryan Gravenberch,Liverpool
2025-08-25,sandrotonali_newcastleutd,0.0,76.0,Sandro Tonali,Newcastle Utd
2025-08-25,sasalukic_fulham,0.0,77.0,Sasa Lukic,Fulham
2025-08-25,seanlongstaff_leedsunited,0.0,78.0,Sean Longstaff,Leeds United
2025-08-25,xavisimons_tottenham,0.0,79.0,Xavi Simons,Tottenham
2025-08-25,yankubaminteh_brighton,0.0,80.0,Yankuba Minteh,Brighton
2025-08-25,yehoryarmoliuk_brentford,0.0,81.0,Yehor Yarmoliuk,Brentford
2025-08-30,jackgrealish_everton,4.0,1.0,Jack Grealish,Everton
2025-08-30,codygakpo_liverpool,2.0,2.0,Cody Gakpo,Liverpool
2025-08-30,joaopedro_chelsea,2.0,3.0,Joao Pedro,Chelsea
2025-08-30,mohammedkudus_tottenham,2.0,4.0,Mohammed Kudus,Tottenham
2025-08-30,riccardocalafiori_arsenal,2.0,5.0,Riccardo Calafiori,Arsenal
2025-08-30,alexismacallister_liverpool,1.0,6.0,Alexis Mac Allister,Liverpool
2025-08-30,alexiwobi_fulham,1.0,7.0,Alex Iwobi,Fulham
2025-08-30,antoinesemenyo_bournemouth,1.0,8.0,Antoine Semenyo,Bournemouth
2025-08-30,chemsdinetalbi_sunderland,1.0,9.0,Chemsdine Talbi,Sunderland
2025-08-30,danielmunoz_crystalpalace,1.0,10.0,Daniel Munoz,Crystal Palace
2025-08-30,danndoye_notthamforest,1.0,11.0,Dan Ndoye,Nott'ham Forest
2025-08-30,davidbrooks_bournemouth,1.0,12.0,David Brooks,Bournemouth
2025-08-30,davidmollerwolfe_wolves,1.0,13.0,David Moller Wolfe,Wolves
2025-08-30,declanrice_arsenal,1.0,14.0,Declan Rice,Arsenal
2025-08-30,diogodalot_manchesterutd,1.0,15.0,Diogo Dalot,Manchester Utd
2025-08-30,elhadjimalickdiouf_westham,1.0,16.0,El Hadji Malick Diouf,West Ham
2025-08-30,elliotanderson_notthamforest,1.0,17.0,Elliot Anderson,Nott'ham Forest
2025-08-30,enzofernandez_chelsea,1.0,18.0,Enzo Fernandez,Chelsea
2025-08-30,estevaowillian_chelsea,1.0,19.0,Estevao Willian,Chelsea
2025-08-30,frankonyeka_brentford,1.0,20.0,Frank Onyeka,Brentford
2025-08-30,granitxhaka_sunderland,1.0,21.0,Granit Xhaka,Sunderland
2025-08-30,hamedjuniortraore_bournemouth,1.0,22.0,Hamed Junior Traore,Bournemouth
2025-08-30,hugoekitike_liverpool,1.0,23.0,Hugo Ekitike,Liverpool
2025-08-30,jacobbruunlarsen_burnley,1.0,24.0,Jacob Bruun Larsen,Burnley
2025-08-30,jaidonanthony_burnley,1.0,25.0,Jaidon Anthony,Burnley
2025-08-30,joshcullen_burnley,1.0,26.0,Josh Cullen,Burnley
2025-08-30,jurrientimber_arsenal,1.0,27.0,Jurrien Timber,Arsenal
2025-08-30,kiernandewsburyhall_everton,1.0,28.0,Kiernan Dewsbury-Hall,Everton
2025-08-30,marccucurella_chelsea,1.0,29.0,Marc Cucurella,Chelsea
2025-08-30,marcossenesi_bournemouth,1.0,30.0,Marcos Senesi,Bournemouth
2025-08-30,marshallmunetsi_wolves,1.0,31.0,Marshall Munetsi,Wolves
2025-08-30,mohamedsalah_liverpool,1.0,32.0,Mohamed Salah,Liverpool
2025-08-30,morgangibbswhite_notthamforest,1.0,33.0,Morgan Gibbs-White,Nott'ham Forest
2025-08-30,omaralderete_sunderland,1.0,34.0,Omar Alderete,Sunderland
2025-08-30,oscarbobb_manchestercity,1.0,35.0,Oscar Bobb,Manchester City
2025-08-30,papematarsarr_tottenham,1.0,36.0,Pape Matar Sarr,Tottenham
2025-08-30,richarlison_tottenham,1.0,37.0,Richarlison,Tottenham
2025-08-30,ricolewis_manchestercity,1.0,38.0,Rico Lewis,Manchester City
2025-08-30,tijjanireijnders_manchestercity,1.0,39.0,Tijjani Reijnders,Manchester City
2025-08-30,valentinolivramento_newcastleutd,1.0,40.0,Valentino Livramento,Newcastle Utd
2025-08-30,wataruendo_liverpool,1.0,41.0,Wataru Endo,Liverpool
2025-08-30,antonstach_leedsunited,0.0,42.0,Anton Stach,Leeds United
2025-08-30,bernardosilva_manchestercity,0.0,43.0,Bernardo Silva,Manchester City
2025-08-30,boubacarkamara_astonvilla,0.0,44.0,Boubacar Kamara,Aston Villa
2025-08-30,brajangruda_brighton,0.0,45.0,Brajan Gruda,Brighton
2025-08-30,cristianromero_tottenham,0.0,46.0,Cristian Romero,Tottenham
2025-08-30,crysenciosummerville_westham,0.0,47.0,Crysencio Summerville,West Ham
2025-08-30,eberechieze_arsenal,0.0,48.0,Eberechi Eze,Arsenal
2025-08-30,emibuendia_astonvilla,0.0,49.0,Emi Buendia,Aston Villa
2025-08-30,erlinghaaland_manchestercity,0.0,50.0,Erling Haaland,Manchester City
2025-08-30,ferlopez_wolves,0.0,51.0,Fer Lopez,Wolves
2025-08-30,georginiorutter_brighton,0.0,52.0,Georginio Rutter,Brighton
2025-08-30,harrymaguire_manchesterutd,0.0,53.0,Harry Maguire,Manchester Utd
2025-08-30,ilimanndiaye_everton,0.0,54.0,Iliman Ndiaye,Everton
2025-08-30,jacobmurphy_newcastleutd,0.0,55.0,Jacob Murphy,Newcastle Utd
2025-08-30,jamesgarner_everton,0.0,56.0,James Garner,Everton
2025-08-30,jeremydoku_manchestercity,0.0,57.0,Jeremy Doku,Manchester City
2025-08-30,jordanhenderson_brentford,0.0,58.0,Jordan Henderson,Brentford
2025-08-30,kaorumitoma_brighton,0.0,59.0,Kaoru Mitoma,Brighton
2025-08-30,kristofferajer_brentford,0.0,60.0,Kristoffer Ajer,Brentford
2025-08-30,leandrotrossard_arsenal,0.0,61.0,Leandro Trossard,Arsenal
2025-08-30,lucasbergvall_tottenham,0.0,62.0,Lucas Bergvall,Tottenham
2025-08-30,lucasdigne_astonvilla,0.0,63.0,Lucas Digne,Aston Villa
2025-08-30,lylefoster_burnley,0.0,64.0,Lyle Foster,Burnley
2025-08-30,marcguehi_crystalpalace,0.0,65.0,Marc Guehi,Crystal Palace
2025-08-30,martinodegaard_arsenal,0.0,66.0,Martin Odegaard,Arsenal
2025-08-30,matswieffer_brighton,0.0,67.0,Mats Wieffer,Brighton
2025-08-30,maxencelacroix_crystalpalace,0.0,68.0,Maxence Lacroix,Crystal Palace
2025-08-30,morganrogers_astonvilla,0.0,69.0,Morgan Rogers,Aston Villa
2025-08-30,omarmarmoush_manchestercity,0.0,70.0,Omar Marmoush,Manchester City
2025-08-30,patrickdorgu_manchesterutd,0.0,71.0,Patrick Dorgu,Manchester Utd
2025-08-30,quilindschyhartman_burnley,0.0,72.0,Quilindschy Hartman,Burnley
2025-08-30,reecejames_chelsea,0.0,73.0,Reece James,Chelsea
2025-08-30,rodrigomuniz_fulham,0.0,74.0,Rodrigo Muniz,Fulham
2025-08-30,ryangravenberch_liverpool,0.0,75.0,Ryan Gravenberch,Liverpool
2025-08-30,sandrotonali_newcastleutd,0.0,76.0,Sandro Tonali,Newcastle Utd
2025-08-30,sasalukic_fulham,0.0,77.0,Sasa Lukic,Fulham
2025-08-30,seanlongstaff_leedsunited,0.0,78.0,Sean Longstaff,Leeds United
2025-08-30,xavisimons_tottenham,0.0,79.0,Xavi Simons,Tottenham
2025-08-30,yankubaminteh_brighton,0.0,80.0,Yankuba Minteh,Brighton
2025-08-30,yehoryarmoliuk_brentford,0.0,81.0,Yehor Yarmoliuk,Brentford
2025-08-31,jackgrealish_everton,4.0,1.0,Jack Grealish,Everton
2025-08-31,codygakpo_liverpool,2.0,2.0,Cody Gakpo,Liverpool
